,ID,resId,title
3189,3189,3189,Como Taperia
3190,3190,3190,Los Tacos Cafe Ltd
3191,3191,3191,Mehman
3192,3192,3192,High Boats Cafe
3193,3193,3193,Joong Won Korean Chinese Restaurant
3194,3194,3194,Gusto A Taste Of Italy
3195,3195,3195,ZeroZero Pizzeria
3196,3196,3196,Tandoori Fusion
3197,3197,3197,Honey Salt
3198,3198,3198,Fable Diner
3199,3199,3199,L'Epicerie Rotisserie and Gourmet Shop
3200,3200,3200,Goldstone Restaurant and Bakery
3201,3201,3201,Kyzock
3202,3202,3202,Beeryani Indian Bistro and Bar
3203,3203,3203,Queens Cross Pub
3204,3204,3204,Lucky Taco
3205,3205,3205,MeeT in Yaletown
3206,3206,3206,Zen Japanese Restaurant
3207,3207,3207,Rumi House
3208,3208,3208,Teaja
3209,3209,3209,Komi Sushi
3210,3210,3210,Grand Chinese Restaurant Yaletown
3211,3211,3211,Chaser's Fresh Juice & Deli
3212,3212,3212,Akira Sushi
3213,3213,3213,Rive Gauche Bistro
3214,3214,3214,Woon Lee Inn Restaurant
3215,3215,3215,Arturo's Mexico 2 Go
3216,3216,3216,The Kaboom Box
3217,3217,3217,Yuwa Japanese Cuisine
3218,3218,3218,The Sauce Pasta Cafe
3219,3219,3219,The Black Frog Eatery
3220,3220,3220,Gillaneh Grill House
3221,3221,3221,Guu with Garlic
3222,3222,3222,Ryuu Japanese Kitchen
3223,3223,3223,1927 Lobby Lounge
3224,3224,3224,Lost and Found Cafe
3225,3225,3225,Jamjar South Granville
3226,3226,3226,Cinema Public House
3227,3227,3227,Kypriaki Mediterranean Grill
3228,3228,3228,Patron Tacos & Cantina
3229,3229,3229,The Compound
3230,3230,3230,Balila
3231,3231,3231,Papi’s Seafood And Oyster Bar
3232,3232,3232,Shabusen Yakiniku House
3233,3233,3233,Pete’s Meat
3234,3234,3234,Save On Meats
3235,3235,3235,Chongqing
3236,3236,3236,The Yale Saloon
3237,3237,3237,Hawksworth Restaurant
3238,3238,3238,Java Cat Cafe
3239,3239,3239,Blenz Coffee Lonsdale
3240,3240,3240,Rue 909 Sushi
3241,3241,3241,Cafe Phin
3242,3242,3242,Village Bistro
3243,3243,3243,Thida Thai
3244,3244,3244,Ki
3245,3245,3245,Mangia Cucina & Bar
3246,3246,3246,Milssam Tacorea
3247,3247,3247,Chronic Tacos Granville
3248,3248,3248,Raisu
3249,3249,3249,V Yaletown
3250,3250,3250,Opa! Souvlaki of Greece
3251,3251,3251,Espana
3252,3252,3252,The Wolf and Hound
3253,3253,3253,Ginger62
3254,3254,3254,Sammy's Hot Wings
3255,3255,3255,Sushi Mugen
3256,3256,3256,Tatsu Japanese Bistro
3257,3257,3257,Jos
3258,3258,3258,Cliff House Restaurant and Bar
3259,3259,3259,Sala Thai
3260,3260,3260,Yui Japanese Bistro
3261,3261,3261,Palate Kitchen
3262,3262,3262,Louis Gervais Fine Foods And Catering
3263,3263,3263,Banana Leaf on Davie
3264,3264,3264,Via Tevere Pizzeria
3265,3265,3265,Orto Artisan Pasta
3266,3266,3266,South Castle
3267,3267,3267,Meat City
3268,3268,3268,Tasty Indian Bistro
3269,3269,3269,Poke & Co
3270,3270,3270,Memphis Blues Barbeque House
3271,3271,3271,Darby's Gastown
3272,3272,3272,Downtown Sushi Bar
3273,3273,3273,Mr. Osmad Cheesecake
3274,3274,3274,Cuchillo
3275,3275,3275,Kobob Burger
3276,3276,3276,The Winking Judge Pub
3277,3277,3277,Smile Restaurant
3278,3278,3278,Adesso
3279,3279,3279,Salam Bombay
3280,3280,3280,Number E Food
3281,3281,3281,Les Faux Bourgeois
3282,3282,3282,Sombreros Mexican Products & Taqueria
3283,3283,3283,Red Truck Beer
3284,3284,3284,Shebeen Whiskey House
3285,3285,3285,Beach House
3286,3286,3286,Raga Restaurant
3287,3287,3287,Momento Coffee House
3288,3288,3288,La Quercia
3289,3289,3289,Johnnie Fox's Irish Snug
3290,3290,3290,Belgard Kitchen
3291,3291,3291,Seasons in the Park
3292,3292,3292,Notch8 Restaurant & Bar
3293,3293,3293,Hai Phong
3294,3294,3294,Flower and Horse in Spring
3295,3295,3295,Dougie Dog
3296,3296,3296,Paramount Fine Foods Vancouver
3297,3297,3297,Nature's Fair
3298,3298,3298,Taishoken Ramen
3299,3299,3299,Cavino
3300,3300,3300,The Hastings Warehouse
3301,3301,3301,Olympia Pizza
3302,3302,3302,Chickpea Restaurant
3303,3303,3303,Ole Wings & Tapas
3304,3304,3304,Relish The Pub
3305,3305,3305,Mott 32
3306,3306,3306,Frankie's Italian Kitchen & Bar Vancouver
3307,3307,3307,Sapporo Ramen Shogun Restaurant
3308,3308,3308,Kits Sushi
3309,3309,3309,ZAC ZAC Japanese Curry House
3310,3310,3310,Gianni Italian Restaurant
3311,3311,3311,Killjoy Barbers
3312,3312,3312,The Bagel Stop
3313,3313,3313,Thai Star
3314,3314,3314,Veras Burger Shack Gastown
3315,3315,3315,Stanley Park Brewing Restaurant & Pub
3316,3316,3316,Mogu - Japanese Street Eats
3317,3317,3317,Motomachi Shokudo
3318,3318,3318,Moltaqa Moroccan Restaurant
3319,3319,3319,Terrace Cafe
3320,3320,3320,Black + Blue
3321,3321,3321,MoMo Sushi
3322,3322,3322,One12 Restaurant & Lounge
3323,3323,3323,Jun Sushi Japanese Restaurant
3324,3324,3324,Neverland Tea Salon
3325,3325,3325,Chao Phraya
3326,3326,3326,Bake49
3327,3327,3327,Oyster Raw Bar
3328,3328,3328,Frankie’s Jazz Club
3329,3329,3329,Fujiya Take Out
3330,3330,3330,Trattoria Park Royal
3331,3331,3331,Ginger & Soy - Traditional Chinese Cuisine
3332,3332,3332,Lupo Restaurant
3333,3333,3333,The Two Parrots Bar and Grill
3334,3334,3334,Salt Tasting Room
3335,3335,3335,Tojo's Restaurant
3336,3336,3336,Najia Restaurant
3337,3337,3337,Scoozi's
3338,3338,3338,Indian Roti Kitchen
3339,3339,3339,Hydra Cafe and Bar
3340,3340,3340,Mogu
3341,3341,3341,Kibo Restaurant and Lounge
3342,3342,3342,Sushi Bros
3343,3343,3343,Red Racer Brewpub
3344,3344,3344,Big Rock
3345,3345,3345,Bay Sushi Cafe Express
3346,3346,3346,Provence Marinaside
3347,3347,3347,Padre Taco
3348,3348,3348,M8 Restaurant
3349,3349,3349,The Village Taphouse
3350,3350,3350,Beans On Lonsdale
3351,3351,3351,The Pawn Shop YVR
3352,3352,3352,Italian Kitchen
3353,3353,3353,Marutama
3354,3354,3354,CURRY Fusion
3355,3355,3355,Hy's Steakhouse & Cocktail Bar Vancouver
3356,3356,3356,Sciue Roman Street Eatery
3357,3357,3357,Fresh Slice
3358,3358,3358,YEW seafood + bar
3359,3359,3359,JOEY Burrard
3360,3360,3360,Poke Time Robson
3361,3361,3361,The Bay Restaurant
3362,3362,3362,The Ramen Butcher
3363,3363,3363,Herbs and Spices Cafe
3364,3364,3364,Sushi Den
3365,3365,3365,Shamrock Alley
3366,3366,3366,Blue Star Japanese Bistro
3367,3367,3367,Dae Bak Bon Ga Korean Restaurant
3368,3368,3368,The Sandbar Seafood Restaurant
3369,3369,3369,Finch & Barley
3370,3370,3370,Frenchies Diner
3371,3371,3371,Paramount Middle Eastern Cuisine
3372,3372,3372,Bean Around the World Coffees
3373,3373,3373,Yummi to go
3374,3374,3374,CinCin Ristorante + Bar
3375,3375,3375,The Bubble Tea Shop
3376,3376,3376,Hubbub Sandwiches & Salads
3377,3377,3377,Gotham Steakhouse & Cocktail Bar
3378,3378,3378,Red Chilli
3379,3379,3379,Grub
3380,3380,3380,Inn Cogneato Bistro
3381,3381,3381,Torafuku
3382,3382,3382,Browns Social House
3383,3383,3383,The Edge Social Grille & Lounge
3384,3384,3384,KCC Thai Noodle
3385,3385,3385,Jack’s Place
3386,3386,3386,La Galleria Delicatessen
3387,3387,3387,Guu Davie
3388,3388,3388,Rhinofish Noodle Bar
3389,3389,3389,Kirin Restaurant
3390,3390,3390,Biercraft
3391,3391,3391,Kaneko Hannosuke
3392,3392,3392,Rodney's Oyster House in Gastown
3393,3393,3393,Hobo's Pizza
3394,3394,3394,Laziz Restaurant
3395,3395,3395,Joyeaux Cafe & Restaurant
3396,3396,3396,Dharma Kitchen
3397,3397,3397,Wallflower Modern Diner
3398,3398,3398,swallowtailsupperclub
3399,3399,3399,Kamei Royal
3400,3400,3400,Vancouver Pizza Town
3401,3401,3401,The Bread Garden
3402,3402,3402,Aussie Pie Guy
3403,3403,3403,La Routa Pizzaria
3404,3404,3404,Falafel King Restaurant
3405,3405,3405,Kanzo Sushi
3406,3406,3406,Arriva Ristorante
3407,3407,3407,Hanoi Pho
3408,3408,3408,H2 Rotisserie & Bar
3409,3409,3409,Hurricane Grill
3410,3410,3410,Caffe Barney
3411,3411,3411,Doux crepes
3412,3412,3412,Wara Thai Eatery
3413,3413,3413,Nikko Teriyaki
3414,3414,3414,Pan Smak Pizza
3415,3415,3415,Eve Cafe
3416,3416,3416,"Hey, Dumplings!"
3417,3417,3417,The Keefer Bar
3418,3418,3418,Take Five Cafe - Gastown
3419,3419,3419,Ramen Taka notsume
3420,3420,3420,Silver Crescent Tea
3421,3421,3421,Salade De Fruits Cafe
3422,3422,3422,Bandidas Taqueria
3423,3423,3423,A Taste Of India Restaurant
3424,3424,3424,Vij's Rangoli
3425,3425,3425,Kiku Sushi
3426,3426,3426,Breka Bakery & Cafe (Denman)
3427,3427,3427,Fynfood
3428,3428,3428,Amazing Wok
3429,3429,3429,Devil's Elbow Ale & Smoke House
3430,3430,3430,Sciue Italian Bakery Caffe
3431,3431,3431,Argan Bistro
3432,3432,3432,Kam Wai Dim Sum
3433,3433,3433,Kintaro Ramen
3434,3434,3434,Ancora Waterfront Dining and Patio - Ambleside
3435,3435,3435,Mings Garden
3436,3436,3436,The Dog and Squirrel
3437,3437,3437,Cambie Bar & Grill
3438,3438,3438,Chi Modern Vietnamese Kitchen & Bar
3439,3439,3439,Sapporo Sushi
3440,3440,3440,Beetbox
3441,3441,3441,Oyama Sausage
3442,3442,3442,Roof Garten Pop Up Patio
3443,3443,3443,Elisa
3444,3444,3444,Grade A Steaks & Seafoods Restaurant
3445,3445,3445,Crispy
3446,3446,3446,Olde World Fudge
3447,3447,3447,Liza's Cafe
3448,3448,3448,Scoop! Frozen Yogurt
3449,3449,3449,Villagio Cafe
3450,3450,3450,One Noodle Bistro
3451,3451,3451,Second Floor Eatery + Bar
3452,3452,3452,Semolina - Endless Pastabilities
3453,3453,3453,Mr. Arancino
3454,3454,3454,Thai Town Restaurant
3455,3455,3455,BG Urban Cafe
3456,3456,3456,Pita Wrap Cafe
3457,3457,3457,Sun Sui Wah Seafood Restaurant
3458,3458,3458,Enzo's Cafe
3459,3459,3459,Roland's on Fourth
3460,3460,3460,Library Square
3461,3461,3461,Di Beppe Restaurant
3462,3462,3462,The Dime
3463,3463,3463,Old Xian Food's
3464,3464,3464,The Uncommon Cafe
3465,3465,3465,Marbella Spanish Restaurant
3466,3466,3466,Donnellan's Irish Pub
3467,3467,3467,Ridia Garden
3468,3468,3468,Red Tori
3469,3469,3469,Neptune Chinese Kitchen Davie
3470,3470,3470,Simply Thai Restaurant
3471,3471,3471,Maple Grill Restaurant
3472,3472,3472,La Notte Restaurant
3473,3473,3473,The Morrissey Pub
3474,3474,3474,Chronic Tacos
3475,3475,3475,Tap & Barrel - Convention Centre
3476,3476,3476,Pizzeria Barbarella
3477,3477,3477,Legendary Noodle House
3478,3478,3478,Tacofino Oasis
3479,3479,3479,The Chinese Tea Shop
3480,3480,3480,sushi California
3481,3481,3481,Earls Test Kitchen
3482,3482,3482,Tacofino Commissary
3483,3483,3483,Trattoria Kitsilano
3484,3484,3484,Darby's Public House and Liquor Store
3485,3485,3485,Tamam Fine Palestinian Cuisine
3486,3486,3486,Taste of Thai
3487,3487,3487,Opa Souvlaki of Greece
3488,3488,3488,Takis Taverna
3489,3489,3489,Legendary Hot Pot
3490,3490,3490,2001 Flavours
3491,3491,3491,The Butcher & Bullock
3492,3492,3492,Burdock & Co.
3493,3493,3493,Cafe Zen
3494,3494,3494,A La Mode Pie Café
3495,3495,3495,MyCup Coffee and Tea West Georgia
3496,3496,3496,Bada Bing Food Truck
3497,3497,3497,Bistro Sakana
3498,3498,3498,One More Szechuan Chinese Cuisine
3499,3499,3499,Tortilleria
3500,3500,3500,Garlic & Cilantro
3501,3501,3501,Oceans 999 Restaurant
3502,3502,3502,Ramen Jinya
3503,3503,3503,Thai Pudpong
3504,3504,3504,Green Leaf Salad Bar
3505,3505,3505,Stable House Bistro
3506,3506,3506,Earl's On Top
3507,3507,3507,Pink Peppercorn Seafood Restaurant
3508,3508,3508,Gourmet Wok
3509,3509,3509,The Meatery
3510,3510,3510,The Marquis
3511,3511,3511,Ginger Sushi
3512,3512,3512,Disco Cheetah Korean Grill
3513,3513,3513,Taste of the Caribbean Islands
3514,3514,3514,Big Bowl
3515,3515,3515,Orchard & the Sea
3516,3516,3516,Ignite Pizzeria
3517,3517,3517,The Bayside Lounge
3518,3518,3518,JOEY Shipyards
3519,3519,3519,The Belgian Chocolate Cafe
3520,3520,3520,Sorrento's Pizza
3521,3521,3521,Vinam Vietnamese Cuisine
3522,3522,3522,Kingyo
3523,3523,3523,Rad On Denman
3524,3524,3524,Reflections
3525,3525,3525,Musachi
3526,3526,3526,Carlos O'Bryan's Neighborhood Pub
3527,3527,3527,Spicy House
3528,3528,3528,Döner Stop
3529,3529,3529,Cora Breakfast & Lunch
3530,3530,3530,Mr Pan Pizza & New Mother India
3531,3531,3531,Chinatown BBQ
3532,3532,3532,O Sushi
3533,3533,3533,Khai Thai To Go
3534,3534,3534,Ebisu on Broadway
3535,3535,3535,Sushi Ville
3536,3536,3536,Local Public Eatery
3537,3537,3537,The Regal Beagle Bar and Grill
3538,3538,3538,Anatoli Souvlaki
3539,3539,3539,Pho Japolo
3540,3540,3540,Alibi Room
3541,3541,3541,Wildebeest
3542,3542,3542,Hendricks Resto Lounge
3543,3543,3543,The Vancouver Fish Company
3544,3544,3544,Budgies Burritos
3545,3545,3545,Serano Greek Pastry
3546,3546,3546,Mitbit
3547,3547,3547,Oyster Seafood & Rawbar
3548,3548,3548,Unwine'd Dining Lounge
3549,3549,3549,The Boat Shed Ambleside
3550,3550,3550,Carve
3551,3551,3551,Coral Court Szechuan Cuisine
3552,3552,3552,Kiisu Japanese Restaurant
3553,3553,3553,Central City on Beatty St
3554,3554,3554,Gyoza Bar
3555,3555,3555,Zakkushi Charcoal Grill Diner Denman
3556,3556,3556,BiBo Pizzeria con Cucina
3557,3557,3557,Black Rice Izakaya
3558,3558,3558,Local Gastown
3559,3559,3559,Admiral Cafe Bistro
3560,3560,3560,Bronco Belle
3561,3561,3561,Hearthstone Brewery
3562,3562,3562,Muir's Bakery
3563,3563,3563,Heirs Pears
3564,3564,3564,J&G Fried Chicken West Canada
3565,3565,3565,Alabaster Restaurant
3566,3566,3566,La Catrina
3567,3567,3567,Something Healthy Wholesome Meals & Juice Bar
3568,3568,3568,Ouisi Bistro
3569,3569,3569,Bene Sushi Restaurant
3570,3570,3570,Mrkt East
3571,3571,3571,Simpatico Ristorante
3572,3572,3572,Scandilicious Foods
3573,3573,3573,Hongdae Pocha Cafe
3574,3574,3574,Maru Korean Bistro
3575,3575,3575,Heirloom Vegetarian
3576,3576,3576,Chilli Lee Szechuan
3577,3577,3577,Pat's Pub
3578,3578,3578,Tsui Hang Village Restaurant
3579,3579,3579,Dae Ji
3580,3580,3580,Toshi Sushi
3581,3581,3581,Spin Roll Sushi
3582,3582,3582,Robba da Matti (West End)
3583,3583,3583,Raglan's Bistro
3584,3584,3584,Marutama Ramen Central Library
3585,3585,3585,NSCS Discovery Cafe
3586,3586,3586,Kamei Royale
3587,3587,3587,Japolo Sushi & Pho
3588,3588,3588,Shizenya on Hornby
3589,3589,3589,Rice'n Spice
3590,3590,3590,Colette Grand Cafe
3591,3591,3591,That's It Café
3592,3592,3592,Breakfast Table
3593,3593,3593,Hi Nippon
3594,3594,3594,Juliet's Cafe and Catering
3595,3595,3595,POKÉTIME
3596,3596,3596,Umeda Japanese Cuisine
3597,3597,3597,Bao Bei Chinese Brasserie
3598,3598,3598,Mitzie's Restaurant
3599,3599,3599,Gerry At Caesar's
3600,3600,3600,Ofra's Kitchen
3601,3601,3601,Royal Dinette
3602,3602,3602,Blind Sparrow
3603,3603,3603,The Belgard Kitchen
3604,3604,3604,Las Margaritas
3605,3605,3605,Alberello Pizzeria
3606,3606,3606,Horin Ramen + Sake
3607,3607,3607,Manchester Public Eatery
3608,3608,3608,Chewies Steam and Oyster Bar
3609,3609,3609,Pho Garden Vietnamese Restaurant
3610,3610,3610,Chartwell
3611,3611,3611,Octopus's Garden Restaurant
3612,3612,3612,The Mexican
3613,3613,3613,Ichiban Sushi Japanese Kitchen
3614,3614,3614,The Endless Meal Supper Club
3615,3615,3615,Fujiya Japanese Foods
3616,3616,3616,Malone's Social Lounge & Taphouse
3617,3617,3617,Sushi Mori
3618,3618,3618,Rogue Kitchen & Wetbar - Broadway
3619,3619,3619,Koffie
3620,3620,3620,AnnaLena
3621,3621,3621,Legends of the Moon
3622,3622,3622,Jackson's Meats and Deli
3623,3623,3623,Sushi in the City
3624,3624,3624,The Pemberton Station Pub
3625,3625,3625,JL Sushi And Kitchen
3626,3626,3626,Delhi 6 Indian Bistro
3627,3627,3627,Afghan Horsemen Restaurant
3628,3628,3628,Kamei Baru
3629,3629,3629,Osteria Savio Volpe
3630,3630,3630,Gillaneh Persian Grill House
3631,3631,3631,Uva Wine & Cocktail Bar
3632,3632,3632,Ballyhoo Public House
3633,3633,3633,Yanaki Sushi
3634,3634,3634,Diva At The Met
3635,3635,3635,Lindt Chocolate Shop
3636,3636,3636,OEB Breakfast Co. - Yaletown
3637,3637,3637,Cilantro and Jalapeno Gourmet Mexican Foods
3638,3638,3638,Templeton Restaurant
3639,3639,3639,Corduroy Pie Company
3640,3640,3640,Edible Canada
3641,3641,3641,R&B Ale & Pizza House
3642,3642,3642,Symphonie Restaurant
3643,3643,3643,Wild Salmon at Vancouver Community College
3644,3644,3644,Ki Isu Sushi
3645,3645,3645,Yoshi's Salmon Smokehouse Ltd
3646,3646,3646,Kishimoto Japanese Kitchen
3647,3647,3647,Koko Japanese Restaurant
3648,3648,3648,Sylvia's Restaurant and Lounge
3649,3649,3649,Corduroy
3650,3650,3650,Dosanko Restaurant
3651,3651,3651,The Flying Pig Yaletown
3652,3652,3652,Hoshi Sushi Japanese Restaurant
3653,3653,3653,Beehive
3654,3654,3654,EXP Restaurant & Bar
3655,3655,3655,Armando's Finest Quality
3656,3656,3656,Sushi-Man
3657,3657,3657,Feast - The Neighbourhood Table
3658,3658,3658,Bridge House Cafe
3659,3659,3659,Bogart's Bar & Restaurant Ltd
3660,3660,3660,Al Porto Ristorante
3661,3661,3661,Altitudes Bistro
3662,3662,3662,Tom Sushi
3663,3663,3663,Khaghan Restaurant
3664,3664,3664,Hollyburn Country Club
3665,3665,3665,Finch's Teahouse
3666,3666,3666,Thai Basil Restaurant - Broadway
3667,3667,3667,Golden Garden Vietnamese Cuisine
3668,3668,3668,Kakiemon Restaurant
3669,3669,3669,Sushi Hiyori
3670,3670,3670,Jalisco
3671,3671,3671,Blarney Stone
3672,3672,3672,The Greek Gastown
3673,3673,3673,The Fried Chicken Works
3674,3674,3674,Kita no Donburi
3675,3675,3675,Tradewinds Restaurant
3676,3676,3676,Kirin Mandarin Restaurant
3677,3677,3677,Euro Food Plus
3678,3678,3678,Jade Garden Kitchen
3679,3679,3679,Italian Tomato
3680,3680,3680,Buro Espresso
3681,3681,3681,Beyond Coffee
3682,3682,3682,Celine Fish & Chips
3683,3683,3683,Scuie
3684,3684,3684,Delany's Coffee House
3685,3685,3685,COBS Fresh Bread
3686,3686,3686,Nando's Park Royal (West Van)
3687,3687,3687,The Anchor Eatery
3688,3688,3688,Rice and Noodle
3689,3689,3689,Chewie's Biscuit Company
3690,3690,3690,Dex Gourmet Burgerbar
3691,3691,3691,Cafe Gypsy Rose
3692,3692,3692,Grounds for Coffee
3693,3693,3693,Fatburger Davie
3694,3694,3694,Orange Door
3695,3695,3695,Smoke's Poutinerie Vancouver
3696,3696,3696,Java Express at YWCA Hotel Vancouver
3697,3697,3697,Prego Coffee and Deli
3698,3698,3698,Blue Parrot Espresso Bar
3699,3699,3699,Max's Deli
3700,3700,3700,Wicked Cafe
3701,3701,3701,Viva Fine Foods & Bakery
3702,3702,3702,Deja Brew Coffeehouse & Fresh Food Cafe
3703,3703,3703,Blenz Coffee - Library Square
3704,3704,3704,Mr Shawarma Food Truck
3705,3705,3705,Hubbub
3706,3706,3706,The Coffee Bun
3707,3707,3707,Waves Coffee house
3708,3708,3708,Harmony Donut Shop
3709,3709,3709,JJ Bean Coffee Roasters - CBC Plaza
3710,3710,3710,Temper Pastry
3711,3711,3711,Musette Caffe
3712,3712,3712,Plaisir Sucre
3713,3713,3713,Chancho Tortilleria
3714,3714,3714,Honolulu Coffee Nelson
3715,3715,3715,A&W Restaurant Waterfront Station
3716,3716,3716,BjornBar Bakery
3717,3717,3717,Faubourg Cafe
3718,3718,3718,Elysian Coffee
3719,3719,3719,Yaletown Gelato
3720,3720,3720,Tartine Breads and Pies
3721,3721,3721,A&W restaurant
3722,3722,3722,Festal Café
3723,3723,3723,Greenhorn Cafe
3724,3724,3724,Tractor Everyday Healthy Foods
3725,3725,3725,Freshbowl
3726,3726,3726,{FRITES} Fries with Benefits
3727,3727,3727,Two Rivers Specialty Meats
3728,3728,3728,Ebi Ten
3729,3729,3729,Tako
3730,3730,3730,Beyond Bread
3731,3731,3731,Petit Ami
3732,3732,3732,Rosemary Rocksalt - Lonsdale
3733,3733,3733,La Crema
3734,3734,3734,Panago
3735,3735,3735,"Mooyah Burgers, Fries & Shakes"
3736,3736,3736,Cafe Bica
3737,3737,3737,Patisserie Lebeau
3738,3738,3738,Chopped Leaf
3739,3739,3739,Vij's Railway Express
3740,3740,3740,All Day Cafe
3741,3741,3741,49th Parallel
3742,3742,3742,Elysian Coffee Roasters
3743,3743,3743,Romano's Pizza
3744,3744,3744,Li'l Cheese Steak Spot
3745,3745,3745,JJ Bean Coffee Roasters - Yaletown
3746,3746,3746,Charisma Cafe & Dessert House
3747,3747,3747,Milano Espresso Bar and Gelato
3748,3748,3748,
3749,3749,3749,L'eclair de genie
3750,3750,3750,The Pie Shoppe
3751,3751,3751,Tai One By Bubbleworld
3752,3752,3752,Styo Dessert Inc.
3753,3753,3753,Lik N2 Ice Cream
3754,3754,3754,Dairy Queen Orange Julius
3755,3755,3755,QQ Gelato
3756,3756,3756,Cheesecake Etcetera
3757,3757,3757,Menchie's Yaletown
3758,3758,3758,Transylvanian Traditions Bakery
3759,3759,3759,Bon Macaron Patisserie
3760,3760,3760,Uno Gelato
3761,3761,3761,Ayoub's Dried Fruits & Nuts
3762,3762,3762,Chocolate Arts
3763,3763,3763,Daniel le Chocolat Belge
3764,3764,3764,Chouchou crepes
3765,3765,3765,The Notte's Bon Ton Bakery
3766,3766,3766,Twisted Ice Cream
3767,3767,3767,CC Violin Patisserie & Cafe
3768,3768,3768,Casa Dolce Gelato & Coffee
3769,3769,3769,MELU Juice & Health Bar
3770,3770,3770,Dairy Queen Park Royal South
3771,3771,3771,Waffle Bant
3772,3772,3772,Dairy Queen-Orange Julius
3773,3773,3773,ManCakes Bakery Café
3774,3774,3774,Brazza Gelato & Coffee
3775,3775,3775,720 Sweets
3776,3776,3776,Cacao 70 Sweet House Lonsdale Quay
